code,country,year,avoidable_deaths
HRV,Croatia,2012,15672.0
HRV,Croatia,2012,3299.5
HRV,Croatia,2012,96.7
HRV,Croatia,2012,152.7
HRV,Croatia,2012,5030.0
HRV,Croatia,2013,114.8
HRV,Croatia,2013,187.8
HRV,Croatia,2013,318.6
HRV,Croatia,2013,95.9
HRV,Croatia,2013,10047.0
HRV,Croatia,2013,2482.0
HRV,Croatia,2013,6957.0
HRV,Croatia,2013,9439.0
HRV,Croatia,2013,5446.0
HRV,Croatia,2013,314.4
HRV,Croatia,2013,460.9
HRV,Croatia,2013,199.6
HRV,Croatia,2013,2356.0
HRV,Croatia,2013,14885.0
HRV,Croatia,2013,3090.0
HRV,Croatia,2013,92.0
HRV,Croatia,2013,142.3
HRV,Croatia,2013,4838.0
HRV,Croatia,2014,117.3
HRV,Croatia,2014,190.1
HRV,Croatia,2014,308.9
HRV,Croatia,2014,98.0
HRV,Croatia,2014,9956.0
HRV,Croatia,2014,2510.0
HRV,Croatia,2014,6763.0
HRV,Croatia,2014,9273.0
HRV,Croatia,2014,5552.0
HRV,Croatia,2014,313.5
HRV,Croatia,2014,456.1
HRV,Croatia,2014,196.3
HRV,Croatia,2014,2359.0
HRV,Croatia,2014,14825.0
HRV,Croatia,2014,3193.0
HRV,Croatia,2014,92.1
HRV,Croatia,2014,147.2
HRV,Croatia,2014,4869.0
HRV,Croatia,2015,196.5
HRV,Croatia,2015,121.0
HRV,Croatia,2015,314.1
HRV,Croatia,2015,101.8
HRV,Croatia,2015,10153.0
HRV,Croatia,2015,2598.0
HRV,Croatia,2015,6863.0
HRV,Croatia,2015,9461.0
HRV,Croatia,2015,5701.0
HRV,Croatia,2015,321.9
HRV,Croatia,2015,466.0
HRV,Croatia,2015,200.8
HRV,Croatia,2015,2411.0
HRV,Croatia,2015,15162.0
HRV,Croatia,2015,3290.0
HRV,Croatia,2015,94.7
HRV,Croatia,2015,151.9
HRV,Croatia,2015,5009.0
HRV,Croatia,2016,181.6
HRV,Croatia,2016,113.4
HRV,Croatia,2016,303.6
HRV,Croatia,2016,92.6
HRV,Croatia,2016,9731.0
HRV,Croatia,2016,2355.5
HRV,Croatia,2016,6645.0
HRV,Croatia,2016,9000.5
HRV,Croatia,2016,5336.5
HRV,Croatia,2016,304.4
HRV,Croatia,2016,445.9
HRV,Croatia,2016,191.0
HRV,Croatia,2016,2250.5
HRV,Croatia,2016,14337.0
HRV,Croatia,2016,3086.0
HRV,Croatia,2016,89.0
HRV,Croatia,2016,142.3
HRV,Croatia,2016,4606.0
HRV,Croatia,2017,182.9
HRV,Croatia,2017,112.9
HRV,Croatia,2017,299.6
HRV,Croatia,2017,95.6
HRV,Croatia,2017,9725.0
HRV,Croatia,2017,2444.0
HRV,Croatia,2017,6596.5
HRV,Croatia,2017,9040.5
HRV,Croatia,2017,5345.5
HRV,Croatia,2017,303.8
HRV,Croatia,2017,442.4
HRV,Croatia,2017,191.0
HRV,Croatia,2017,2217.0
HRV,Croatia,2017,14386.0
HRV,Croatia,2017,3128.5
HRV,Croatia,2017,87.3
HRV,Croatia,2017,142.9
HRV,Croatia,2017,4661.0
HRV,Croatia,2018,108.4
HRV,Croatia,2018,308.3
HRV,Croatia,2018,98.1
HRV,Croatia,2018,180.9
HRV,Croatia,2018,9922.0
HRV,Croatia,2018,2522.5
HRV,Croatia,2018,6858.0
HRV,Croatia,2018,9380.5
HRV,Croatia,2018,5170.5
HRV,Croatia,2018,305.2
HRV,Croatia,2018,446.8
HRV,Croatia,2018,196.8
HRV,Croatia,2018,2106.5
HRV,Croatia,2018,14551.0
HRV,Croatia,2018,3064.0
HRV,Croatia,2018,82.8
HRV,Croatia,2018,138.4
HRV,Croatia,2018,4629.0
HRV,Croatia,2019,104.3
HRV,Croatia,2019,299.5
HRV,Croatia,2019,95.9
HRV,Croatia,2019,175.5
HRV,Croatia,2019,9750.0
HRV,Croatia,2019,2487.0
HRV,Croatia,2019,6745.0
HRV,Croatia,2019,9232.0
HRV,Croatia,2019,5058.0
HRV,Croatia,2019,296.0
HRV,Croatia,2019,432.7
HRV,Croatia,2019,191.7
HRV,Croatia,2019,2053.0
HRV,Croatia,2019,14290.0
HRV,Croatia,2019,3005.0
HRV,Croatia,2019,79.6
HRV,Croatia,2019,133.1
HRV,Croatia,2019,4540.0
HUN,Hungary,2000,12098.0
HUN,Hungary,2000,931.6
HUN,Hungary,2000,28062.0
HUN,Hungary,2000,213.3
HUN,Hungary,2000,225.4
HUN,Hungary,2000,62346.0
HUN,Hungary,2000,287.6
HUN,Hungary,2000,40104.5
HUN,Hungary,2000,644.0
HUN,Hungary,2000,40160.0
HUN,Hungary,2000,22186.0
HUN,Hungary,2000,629.2
HUN,Hungary,2000,22241.5
HUN,Hungary,2000,10143.5
HUN,Hungary,2000,12042.5
HUN,Hungary,2000,179.0
HUN,Hungary,2000,403.8
HUN,Hungary,2000,392.3
HUN,Hungary,2001,11531.5
HUN,Hungary,2001,852.2
HUN,Hungary,2001,26546.5
HUN,Hungary,2001,197.5
HUN,Hungary,2001,207.0
HUN,Hungary,2001,59156.0
HUN,Hungary,2001,264.0
HUN,Hungary,2001,38029.0
HUN,Hungary,2001,588.3
HUN,Hungary,2001,38078.0
HUN,Hungary,2001,21078.0
HUN,Hungary,2001,577.8
HUN,Hungary,2001,21127.0
HUN,Hungary,2001,9595.5
HUN,Hungary,2001,11482.5
HUN,Hungary,2001,164.3
HUN,Hungary,2001,370.8
HUN,Hungary,2001,361.8
HUN,Hungary,2002,11468.0
HUN,Hungary,2002,848.9
HUN,Hungary,2002,26449.0
HUN,Hungary,2002,195.2
HUN,Hungary,2002,204.5
HUN,Hungary,2002,58650.0
HUN,Hungary,2002,262.4
HUN,Hungary,2002,37780.5
HUN,Hungary,2002,586.5
HUN,Hungary,2002,37917.0
HUN,Hungary,2002,20733.0
HUN,Hungary,2002,572.9
HUN,Hungary,2002,20869.5
HUN,Hungary,2002,9401.5
HUN,Hungary,2002,11331.5
HUN,Hungary,2002,161.1
HUN,Hungary,2002,368.5
HUN,Hungary,2002,356.3
HUN,Hungary,2003,11683.0
HUN,Hungary,2003,866.2
HUN,Hungary,2003,26953.0
HUN,Hungary,2003,197.8
HUN,Hungary,2003,205.7
HUN,Hungary,2003,59455.0
HUN,Hungary,2003,267.8
HUN,Hungary,2003,38462.5
HUN,Hungary,2003,598.4
HUN,Hungary,2003,38636.0
HUN,Hungary,2003,20819.0
HUN,Hungary,2003,580.3
HUN,Hungary,2003,20992.5
HUN,Hungary,2003,9309.5
HUN,Hungary,2003,11509.5
HUN,Hungary,2003,159.4
HUN,Hungary,2003,374.7
HUN,Hungary,2003,357.1
HUN,Hungary,2004,11143.5
HUN,Hungary,2004,830.7
HUN,Hungary,2004,26050.5
HUN,Hungary,2004,192.2
HUN,Hungary,2004,197.1
HUN,Hungary,2004,57368.0
HUN,Hungary,2004,254.5
HUN,Hungary,2004,37224.5
HUN,Hungary,2004,576.1
HUN,Hungary,2004,37194.0
HUN,Hungary,2004,20174.0
HUN,Hungary,2004,559.3
HUN,Hungary,2004,20143.5
HUN,Hungary,2004,9000.0
HUN,Hungary,2004,11174.0
HUN,Hungary,2004,153.9
HUN,Hungary,2004,362.2
HUN,Hungary,2004,346.1
HUN,Hungary,2005,11347.5
HUN,Hungary,2005,820.8
HUN,Hungary,2005,25471.5
HUN,Hungary,2005,189.4
HUN,Hungary,2005,195.8
HUN,Hungary,2005,56545.0
HUN,Hungary,2005,258.4
HUN,Hungary,2005,36500.5
HUN,Hungary,2005,562.4
HUN,Hungary,2005,36819.0
HUN,Hungary,2005,19726.0
HUN,Hungary,2005,550.3
HUN,Hungary,2005,20044.5
HUN,Hungary,2005,8697.0
HUN,Hungary,2005,11029.0
HUN,Hungary,2005,148.4
HUN,Hungary,2005,354.5
HUN,Hungary,2005,337.7
HUN,Hungary,2006,10820.5
HUN,Hungary,2006,792.0
HUN,Hungary,2006,24810.5
HUN,Hungary,2006,179.1
HUN,Hungary,2006,185.9
HUN,Hungary,2006,54253.0
HUN,Hungary,2006,246.0
HUN,Hungary,2006,35227.0
HUN,Hungary,2006,546.0
HUN,Hungary,2006,35631.0
HUN,Hungary,2006,18622.0
HUN,Hungary,2006,527.5
HUN,Hungary,2006,19026.0
HUN,Hungary,2006,8205.5
HUN,Hungary,2006,10416.5
HUN,Hungary,2006,140.4
HUN,Hungary,2006,341.7
HUN,Hungary,2006,319.5
HUN,Hungary,2007,10584.0
HUN,Hungary,2007,778.5
HUN,Hungary,2007,24517.0
HUN,Hungary,2007,181.6
HUN,Hungary,2007,181.4
HUN,Hungary,2007,53678.0
HUN,Hungary,2007,239.8
HUN,Hungary,2007,35077.5
HUN,Hungary,2007,538.7
HUN,Hungary,2007,35101.0
HUN,Hungary,2007,18577.0
HUN,Hungary,2007,521.1
HUN,Hungary,2007,18600.5
HUN,Hungary,2007,8016.5
HUN,Hungary,2007,10560.5
HUN,Hungary,2007,137.3
HUN,Hungary,2007,339.8
HUN,Hungary,2007,319.0
HUN,Hungary,2008,10217.5
HUN,Hungary,2008,753.0
HUN,Hungary,2008,23844.5
HUN,Hungary,2008,175.2
HUN,Hungary,2008,174.0
HUN,Hungary,2008,51978.0
HUN,Hungary,2008,230.5
HUN,Hungary,2008,34061.5
HUN,Hungary,2008,522.5
HUN,Hungary,2008,34062.0
HUN,Hungary,2008,17916.0
HUN,Hungary,2008,502.6
HUN,Hungary,2008,17916.5
HUN,Hungary,2008,7699.0
HUN,Hungary,2008,10217.0
HUN,Hungary,2008,131.5
HUN,Hungary,2008,328.6
HUN,Hungary,2008,306.7
HUN,Hungary,2009,10213.0
HUN,Hungary,2009,739.6
HUN,Hungary,2009,23466.0
HUN,Hungary,2009,173.5
HUN,Hungary,2009,174.1
HUN,Hungary,2009,51718.0
HUN,Hungary,2009,228.5
HUN,Hungary,2009,33649.0
HUN,Hungary,2009,511.0
HUN,Hungary,2009,33679.0
HUN,Hungary,2009,18039.0
HUN,Hungary,2009,497.1
HUN,Hungary,2009,18069.0
HUN,Hungary,2009,7856.0
HUN,Hungary,2009,10183.0
HUN,Hungary,2009,133.2
HUN,Hungary,2009,323.0
HUN,Hungary,2009,306.7
HUN,Hungary,2010,9907.0
HUN,Hungary,2010,716.1
HUN,Hungary,2010,22922.0
HUN,Hungary,2010,168.9
HUN,Hungary,2010,167.2
HUN,Hungary,2010,50394.0
HUN,Hungary,2010,219.7
HUN,Hungary,2010,32907.5
HUN,Hungary,2010,496.4
HUN,Hungary,2010,32829.0
HUN,Hungary,2010,17565.0
HUN,Hungary,2010,480.9
HUN,Hungary,2010,17486.5
HUN,Hungary,2010,7579.5
HUN,Hungary,2010,9985.5
HUN,Hungary,2010,127.5
HUN,Hungary,2010,313.7
HUN,Hungary,2010,296.4
HUN,Hungary,2011,9741.0
HUN,Hungary,2011,686.7
HUN,Hungary,2011,21999.0
HUN,Hungary,2011,168.6
HUN,Hungary,2011,163.3
HUN,Hungary,2011,49239.0
HUN,Hungary,2011,213.9
HUN,Hungary,2011,32020.5
HUN,Hungary,2011,472.8
HUN,Hungary,2011,31740.0
HUN,Hungary,2011,17499.0
HUN,Hungary,2011,466.5
HUN,Hungary,2011,17218.5
HUN,Hungary,2011,7477.5
HUN,Hungary,2011,10021.5
HUN,Hungary,2011,125.3
HUN,Hungary,2011,303.2
HUN,Hungary,2011,293.9
HUN,Hungary,2012,9660.0
HUN,Hungary,2012,654.2
HUN,Hungary,2012,21668.0
HUN,Hungary,2012,164.4
HUN,Hungary,2012,158.5
HUN,Hungary,2012,48769.0
HUN,Hungary,2012,204.0
HUN,Hungary,2012,31629.5
HUN,Hungary,2012,450.2
HUN,Hungary,2012,31328.0
HUN,Hungary,2012,17441.0
HUN,Hungary,2012,450.7
HUN,Hungary,2012,17139.5
HUN,Hungary,2012,7479.5
HUN,Hungary,2012,9961.5
HUN,Hungary,2012,123.4
HUN,Hungary,2012,292.2
HUN,Hungary,2012,287.8
HUN,Hungary,2013,9401.5
HUN,Hungary,2013,618.8
HUN,Hungary,2013,20554.5
HUN,Hungary,2013,159.1
HUN,Hungary,2013,151.9
HUN,Hungary,2013,46869.0
HUN,Hungary,2013,196.0
HUN,Hungary,2013,30270.0
HUN,Hungary,2013,422.7
HUN,Hungary,2013,29956.0
HUN,Hungary,2013,16913.0
HUN,Hungary,2013,429.1
HUN,Hungary,2013,16599.0
HUN,Hungary,2013,7197.5
HUN,Hungary,2013,9715.5
HUN,Hungary,2013,117.4
HUN,Hungary,2013,277.1
HUN,Hungary,2013,276.5
HUN,Hungary,2014,9413.0
HUN,Hungary,2014,612.9
HUN,Hungary,2014,20618.0
HUN,Hungary,2014,158.1
HUN,Hungary,2014,150.1
HUN,Hungary,2014,46970.0
HUN,Hungary,2014,193.3
HUN,Hungary,2014,30372.5
HUN,Hungary,2014,419.6
HUN,Hungary,2014,30031.0
HUN,Hungary,2014,16939.0
HUN,Hungary,2014,425.6
HUN,Hungary,2014,16597.5
HUN,Hungary,2014,7184.5
HUN,Hungary,2014,9754.5
HUN,Hungary,2014,116.3
HUN,Hungary,2014,275.5
HUN,Hungary,2014,274.4
HUN,Hungary,2015,611.8
HUN,Hungary,2015,9539.0
HUN,Hungary,2015,20756.0
HUN,Hungary,2015,164.5
HUN,Hungary,2015,151.2
HUN,Hungary,2015,47854.0
HUN,Hungary,2015,193.5
HUN,Hungary,2015,30974.0
HUN,Hungary,2015,418.3
HUN,Hungary,2015,30295.0
HUN,Hungary,2015,17559.0
HUN,Hungary,2015,429.9
HUN,Hungary,2015,16880.0
HUN,Hungary,2015,7341.0
HUN,Hungary,2015,10218.0
HUN,Hungary,2015,117.7
HUN,Hungary,2015,278.7
HUN,Hungary,2015,282.2
HUN,Hungary,2016,602.7
HUN,Hungary,2016,9329.0
HUN,Hungary,2016,20700.0
HUN,Hungary,2016,153.0
HUN,Hungary,2016,46491.0
HUN,Hungary,2016,187.9
HUN,Hungary,2016,30263.5
HUN,Hungary,2016,414.8
HUN,Hungary,2016,30029.0
HUN,Hungary,2016,16462.0
HUN,Hungary,2016,415.1
HUN,Hungary,2016,16227.5
HUN,Hungary,2016,6898.5
HUN,Hungary,2016,144.4
HUN,Hungary,2016,9563.5
HUN,Hungary,2016,110.1
HUN,Hungary,2016,270.7
HUN,Hungary,2016,263.0
HUN,Hungary,2017,9526.0
HUN,Hungary,2017,20643.0
HUN,Hungary,2017,158.7
HUN,Hungary,2017,602.3
HUN,Hungary,2017,47174.0
HUN,Hungary,2017,190.5
HUN,Hungary,2017,30593.5
HUN,Hungary,2017,411.8
HUN,Hungary,2017,30169.0
HUN,Hungary,2017,17005.0
HUN,Hungary,2017,419.4
HUN,Hungary,2017,16580.5
HUN,Hungary,2017,7054.5
HUN,Hungary,2017,146.8
HUN,Hungary,2017,9950.5
HUN,Hungary,2017,112.3
HUN,Hungary,2017,272.6
HUN,Hungary,2017,270.9
HUN,Hungary,2018,30282.0
HUN,Hungary,2018,9529.0
HUN,Hungary,2018,20753.0
HUN,Hungary,2018,154.9
HUN,Hungary,2018,601.5
HUN,Hungary,2018,46914.0
HUN,Hungary,2018,189.4
HUN,Hungary,2018,30516.0
HUN,Hungary,2018,412.1
HUN,Hungary,2018,16632.0
HUN,Hungary,2018,415.2
HUN,Hungary,2018,16398.0
HUN,Hungary,2018,6869.0
HUN,Hungary,2018,144.3
HUN,Hungary,2018,9763.0
HUN,Hungary,2018,108.8
HUN,Hungary,2018,271.0
HUN,Hungary,2018,263.7
HUN,Hungary,2019,29321.0
HUN,Hungary,2019,9434.5
HUN,Hungary,2019,19886.5
HUN,Hungary,2019,154.5
HUN,Hungary,2019,579.3
HUN,Hungary,2019,45855.0
HUN,Hungary,2019,186.4
HUN,Hungary,2019,29654.5
HUN,Hungary,2019,392.9
HUN,Hungary,2019,16534.0
HUN,Hungary,2019,404.1
HUN,Hungary,2019,16200.5
HUN,Hungary,2019,6766.0
HUN,Hungary,2019,141.9
HUN,Hungary,2019,9768.0
HUN,Hungary,2019,106.3
HUN,Hungary,2019,262.2
HUN,Hungary,2019,260.8
IRL,Ireland,2007,5191.5
IRL,Ireland,2007,305.6
IRL,Ireland,2007,3052.5
IRL,Ireland,2007,8244.0
IRL,Ireland,2007,1661.0
IRL,Ireland,2007,101.2
IRL,Ireland,2007,148.1
IRL,Ireland,2007,2991.0
IRL,Ireland,2007,3592.0
IRL,Ireland,2007,173.7
IRL,Ireland,2007,1391.5
IRL,Ireland,2007,92.4
IRL,Ireland,2007,5253.0
IRL,Ireland,2007,239.1
IRL,Ireland,2007,1599.5
IRL,Ireland,2007,91.1
IRL,Ireland,2007,204.4
IRL,Ireland,2007,81.3
IRL,Ireland,2008,5120.0
IRL,Ireland,2008,3175.0
IRL,Ireland,2008,301.6
IRL,Ireland,2008,8295.0
IRL,Ireland,2008,1705.5
IRL,Ireland,2008,100.7
IRL,Ireland,2008,143.0
IRL,Ireland,2008,2999.0
IRL,Ireland,2008,3590.5
IRL,Ireland,2008,168.8
IRL,Ireland,2008,1469.5
IRL,Ireland,2008,86.0
IRL,Ireland,2008,5296.0
IRL,Ireland,2008,234.4
IRL,Ireland,2008,1529.5
IRL,Ireland,2008,91.5
IRL,Ireland,2008,201.0
IRL,Ireland,2008,82.8
IRL,Ireland,2009,5321.5
IRL,Ireland,2009,3142.5
IRL,Ireland,2009,301.6
IRL,Ireland,2009,8464.0
IRL,Ireland,2009,1723.0
IRL,Ireland,2009,98.6
IRL,Ireland,2009,144.1
IRL,Ireland,2009,3002.0
IRL,Ireland,2009,3739.0
IRL,Ireland,2009,164.5
IRL,Ireland,2009,1419.5
IRL,Ireland,2009,86.4
IRL,Ireland,2009,5462.0
IRL,Ireland,2009,232.2
IRL,Ireland,2009,1582.5
IRL,Ireland,2009,88.2
IRL,Ireland,2009,202.9
IRL,Ireland,2009,78.1
IRL,Ireland,2010,4843.5
IRL,Ireland,2010,2878.5
IRL,Ireland,2010,261.0
IRL,Ireland,2010,7722.0
IRL,Ireland,2010,1580.5
IRL,Ireland,2010,87.0
IRL,Ireland,2010,129.0
IRL,Ireland,2010,2877.0
IRL,Ireland,2010,3264.5
IRL,Ireland,2010,155.0
IRL,Ireland,2010,1298.0
IRL,Ireland,2010,85.0
IRL,Ireland,2010,4845.0
IRL,Ireland,2010,208.0
IRL,Ireland,2010,1579.0
IRL,Ireland,2010,79.0
IRL,Ireland,2010,174.0
IRL,Ireland,2010,70.0
IRL,Ireland,2011,2934.0
IRL,Ireland,2011,5075.5
IRL,Ireland,2011,2904.5
IRL,Ireland,2011,265.5
IRL,Ireland,2011,7980.0
IRL,Ireland,2011,1570.5
IRL,Ireland,2011,84.7
IRL,Ireland,2011,131.8
IRL,Ireland,2011,3475.5
IRL,Ireland,2011,153.7
IRL,Ireland,2011,1334.0
IRL,Ireland,2011,83.7
IRL,Ireland,2011,5046.0
IRL,Ireland,2011,209.0
IRL,Ireland,2011,1600.0
IRL,Ireland,2011,77.2
IRL,Ireland,2011,180.8
IRL,Ireland,2011,70.0
IRL,Ireland,2012,2881.0
IRL,Ireland,2012,5004.5
IRL,Ireland,2012,2878.5
IRL,Ireland,2012,259.2
IRL,Ireland,2012,7883.0
IRL,Ireland,2012,1552.0
IRL,Ireland,2012,81.7
IRL,Ireland,2012,128.2
IRL,Ireland,2012,3450.0
IRL,Ireland,2012,147.2
IRL,Ireland,2012,1326.5
IRL,Ireland,2012,80.0
IRL,Ireland,2012,5002.0
IRL,Ireland,2012,202.6
IRL,Ireland,2012,1554.5
IRL,Ireland,2012,74.3
IRL,Ireland,2012,177.4
IRL,Ireland,2012,67.2
IRL,Ireland,2013,4994.5
IRL,Ireland,2013,2822.5
IRL,Ireland,2013,252.1
IRL,Ireland,2013,7817.0
IRL,Ireland,2013,1528.0
IRL,Ireland,2013,78.2
IRL,Ireland,2013,125.4
IRL,Ireland,2013,3442.0
IRL,Ireland,2013,142.3
IRL,Ireland,2013,1294.5
IRL,Ireland,2013,77.9
IRL,Ireland,2013,4970.0
IRL,Ireland,2013,196.6
IRL,Ireland,2013,1552.5
IRL,Ireland,2013,71.2
IRL,Ireland,2013,173.9
IRL,Ireland,2013,64.4
IRL,Ireland,2013,2847.0
IRL,Ireland,2014,4995.0
IRL,Ireland,2014,2808.0
IRL,Ireland,2014,237.0
IRL,Ireland,2014,7803.0
IRL,Ireland,2014,1482.5
IRL,Ireland,2014,73.0
IRL,Ireland,2014,122.0
IRL,Ireland,2014,3342.5
IRL,Ireland,2014,145.0
IRL,Ireland,2014,1325.5
IRL,Ireland,2014,81.0
IRL,Ireland,2014,4825.0
IRL,Ireland,2014,191.0
IRL,Ireland,2014,1652.5
IRL,Ireland,2014,69.0
IRL,Ireland,2014,164.0
IRL,Ireland,2014,64.0
IRL,Ireland,2014,2978.0
IRL,Ireland,2015,4761.5
IRL,Ireland,2015,2880.5
IRL,Ireland,2015,228.5
IRL,Ireland,2015,1523.5
IRL,Ireland,2015,73.9
IRL,Ireland,2015,114.1
IRL,Ireland,2015,3199.5
IRL,Ireland,2015,138.5
IRL,Ireland,2015,1357.0
IRL,Ireland,2015,74.5
IRL,Ireland,2015,4723.0
IRL,Ireland,2015,183.0
IRL,Ireland,2015,1562.0
IRL,Ireland,2015,7642.0
IRL,Ireland,2015,68.9
IRL,Ireland,2015,154.6
IRL,Ireland,2015,64.1
IRL,Ireland,2015,2919.0
IRL,Ireland,2016,4901.5
IRL,Ireland,2016,2771.5
IRL,Ireland,2016,219.9
IRL,Ireland,2016,1429.5
IRL,Ireland,2016,67.4
IRL,Ireland,2016,114.1
IRL,Ireland,2016,3249.5
IRL,Ireland,2016,138.4
IRL,Ireland,2016,1342.0
IRL,Ireland,2016,76.5
IRL,Ireland,2016,4679.0
IRL,Ireland,2016,178.7
IRL,Ireland,2016,1652.0
IRL,Ireland,2016,7673.0
IRL,Ireland,2016,64.6
IRL,Ireland,2016,152.5
IRL,Ireland,2016,61.8
IRL,Ireland,2016,2994.0
IRL,Ireland,2017,4710.0
IRL,Ireland,2017,2644.0
IRL,Ireland,2017,205.9
IRL,Ireland,2017,1390.0
IRL,Ireland,2017,63.4
IRL,Ireland,2017,106.3
IRL,Ireland,2017,3127.0
IRL,Ireland,2017,126.5
IRL,Ireland,2017,1254.0
IRL,Ireland,2017,70.9
IRL,Ireland,2017,4517.0
IRL,Ireland,2017,165.7
IRL,Ireland,2017,1583.0
IRL,Ireland,2017,7354.0
IRL,Ireland,2017,59.4
IRL,Ireland,2017,142.5
IRL,Ireland,2017,55.6
IRL,Ireland,2017,2837.0
IRL,Ireland,2018,4948.0
IRL,Ireland,2018,2853.0
IRL,Ireland,2018,213.9
IRL,Ireland,2018,1492.0
IRL,Ireland,2018,66.6
IRL,Ireland,2018,109.3
IRL,Ireland,2018,3302.0
IRL,Ireland,2018,131.4
IRL,Ireland,2018,1361.0
IRL,Ireland,2018,72.1
IRL,Ireland,2018,4794.0
IRL,Ireland,2018,172.2
IRL,Ireland,2018,1646.0
IRL,Ireland,2018,7801.0
IRL,Ireland,2018,62.9
IRL,Ireland,2018,147.3
IRL,Ireland,2018,59.3
IRL,Ireland,2018,3007.0
IRL,Ireland,2019,4881.0
IRL,Ireland,2019,202.4
IRL,Ireland,2019,1440.0
IRL,Ireland,2019,62.4
IRL,Ireland,2019,104.3
IRL,Ireland,2019,2689.0
IRL,Ireland,2019,3233.0
IRL,Ireland,2019,122.1
IRL,Ireland,2019,1249.0
IRL,Ireland,2019,69.6
IRL,Ireland,2019,4673.0
IRL,Ireland,2019,161.7
IRL,Ireland,2019,1648.0
IRL,Ireland,2019,7570.0
IRL,Ireland,2019,57.3
IRL,Ireland,2019,140.0
IRL,Ireland,2019,52.4
IRL,Ireland,2019,2897.0
ISL,Iceland,2000,73.3
ISL,Iceland,2000,91.8
ISL,Iceland,2000,177.5
ISL,Iceland,2000,292.1
ISL,Iceland,2000,120.0
ISL,Iceland,2000,200.3
ISL,Iceland,2000,236.5
ISL,Iceland,2000,82.3
ISL,Iceland,2000,154.1
ISL,Iceland,2000,348.5
ISL,Iceland,2000,108.7
ISL,Iceland,2000,182.0
ISL,Iceland,2000,526.0
ISL,Iceland,2000,78.0
ISL,Iceland,2000,198.0
ISL,Iceland,2000,99.5
ISL,Iceland,2000,328.0
ISL,Iceland,2000,228.5
ISL,Iceland,2001,69.2
ISL,Iceland,2001,99.8
ISL,Iceland,2001,184.0
ISL,Iceland,2001,282.1
ISL,Iceland,2001,117.0
ISL,Iceland,2001,182.3
ISL,Iceland,2001,225.9
ISL,Iceland,2001,83.8
ISL,Iceland,2001,142.1
ISL,Iceland,2001,325.0
ISL,Iceland,2001,103.3
ISL,Iceland,2001,172.5
ISL,Iceland,2001,509.0
ISL,Iceland,2001,79.0
ISL,Iceland,2001,196.0
ISL,Iceland,2001,105.0
ISL,Iceland,2001,313.0
ISL,Iceland,2001,208.0
ISL,Iceland,2002,56.4
ISL,Iceland,2002,89.7
ISL,Iceland,2002,163.5
ISL,Iceland,2002,263.9
ISL,Iceland,2002,105.0
ISL,Iceland,2002,174.2
ISL,Iceland,2002,204.3
ISL,Iceland,2002,72.4
ISL,Iceland,2002,132.0
ISL,Iceland,2002,301.5
ISL,Iceland,2002,91.6
ISL,Iceland,2002,147.9
ISL,Iceland,2002,465.0
ISL,Iceland,2002,66.0
ISL,Iceland,2002,171.0
ISL,Iceland,2002,97.5
ISL,Iceland,2002,294.0
ISL,Iceland,2002,196.5
ISL,Iceland,2003,68.6
ISL,Iceland,2003,86.2
ISL,Iceland,2003,173.5
ISL,Iceland,2003,236.4
ISL,Iceland,2003,107.5
ISL,Iceland,2003,150.2
ISL,Iceland,2003,198.4
ISL,Iceland,2003,77.0
ISL,Iceland,2003,121.4
ISL,Iceland,2003,278.5
ISL,Iceland,2003,93.1
ISL,Iceland,2003,161.7
ISL,Iceland,2003,452.0
ISL,Iceland,2003,80.5
ISL,Iceland,2003,188.0
ISL,Iceland,2003,93.0
ISL,Iceland,2003,264.0
ISL,Iceland,2003,171.0
ISL,Iceland,2004,62.1
ISL,Iceland,2004,82.5
ISL,Iceland,2004,165.5
ISL,Iceland,2004,234.9
ISL,Iceland,2004,110.0
ISL,Iceland,2004,152.4
ISL,Iceland,2004,194.9
ISL,Iceland,2004,72.0
ISL,Iceland,2004,122.9
ISL,Iceland,2004,287.5
ISL,Iceland,2004,93.9
ISL,Iceland,2004,156.0
ISL,Iceland,2004,453.0
ISL,Iceland,2004,73.0
ISL,Iceland,2004,183.0
ISL,Iceland,2004,92.5
ISL,Iceland,2004,270.0
ISL,Iceland,2004,177.5
ISL,Iceland,2005,58.4
ISL,Iceland,2005,67.5
ISL,Iceland,2005,147.5
ISL,Iceland,2005,223.6
ISL,Iceland,2005,108.0
ISL,Iceland,2005,156.2
ISL,Iceland,2005,186.7
ISL,Iceland,2005,63.0
ISL,Iceland,2005,123.7
ISL,Iceland,2005,291.5
ISL,Iceland,2005,91.9
ISL,Iceland,2005,150.3
ISL,Iceland,2005,439.0
ISL,Iceland,2005,70.0
ISL,Iceland,2005,178.0
ISL,Iceland,2005,77.5
ISL,Iceland,2005,261.0
ISL,Iceland,2005,183.5
ISL,Iceland,2006,70.5
ISL,Iceland,2006,64.1
ISL,Iceland,2006,156.0
ISL,Iceland,2006,241.3
ISL,Iceland,2006,113.5
ISL,Iceland,2006,177.2
ISL,Iceland,2006,202.7
ISL,Iceland,2006,67.2
ISL,Iceland,2006,135.5
ISL,Iceland,2006,330.0
ISL,Iceland,2006,94.8
ISL,Iceland,2006,165.4
ISL,Iceland,2006,486.0
ISL,Iceland,2006,84.5
ISL,Iceland,2006,198.0
ISL,Iceland,2006,71.5
ISL,Iceland,2006,288.0
ISL,Iceland,2006,216.5
