STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,FINANCING_SCHEME,Financing scheme,FINANCING_SCHEME_REV,Revenues of financing schemes,FUNCTION,Health function,MODE_PROVISION,Mode of provision,PROVIDER,Health care provider,FACTOR_PROVISION,Factor of provision,ASSET_TYPE,Asset type,PRICE_BASE,Price base,TIME_PERIOD,Time period,OBS_VALUE,Observation value,BASE_PER,Base period,CURRENCY,Currency,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,OBS_STATUS3,Observation status 3,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,KOR,Korea,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2023,,0.296,,,,,,P,Provisional value,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,KOR,Korea,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2014,,0.256,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,KOR,Korea,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2013,,0.274,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,KOR,Korea,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2012,,0.278,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,KOR,Korea,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2011,,0.264,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,KOR,Korea,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2010,,0.323,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,KOR,Korea,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2009,,0.312,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,KOR,Korea,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2022,,0.309,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,KOR,Korea,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2021,,0.324,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,KOR,Korea,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2020,,0.322,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,KOR,Korea,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2019,,0.318,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,KOR,Korea,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2015,,0.267,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,ISL,Iceland,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2019,,0.305,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,HUN,Hungary,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2011,,0.223,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,HUN,Hungary,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2010,,0.156,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,USA,United States,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2013,,0.69,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,USA,United States,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2012,,0.706,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,USA,United States,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2011,,0.7,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,USA,United States,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2010,,0.684,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,USA,United States,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2009,,0.703,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,USA,United States,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2022,,0.594,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,USA,United States,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2021,,0.617,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,USA,United States,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2020,,0.629,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,BGR,Bulgaria,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2022,,0.035,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,BGR,Bulgaria,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2021,,0.063,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,BGR,Bulgaria,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2020,,0.098,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,CHL,Chile,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2017,,0.246,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,CHL,Chile,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2016,,0.303,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,CHL,Chile,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2013,,0.274,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,CYP,Cyprus,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2017,,0.153,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,CYP,Cyprus,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2016,,0.145,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,CYP,Cyprus,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2015,,0.134,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,CYP,Cyprus,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2021,,0.321,,,,,,P,Provisional value,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,CYP,Cyprus,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2020,,0.277,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,CYP,Cyprus,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2019,,0.242,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,CYP,Cyprus,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2018,,0.231,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,PRT,Portugal,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2020,,1.203,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,PRT,Portugal,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2019,,1.025,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,PRT,Portugal,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2018,,1.032,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,PRT,Portugal,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2017,,0.948,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,PRT,Portugal,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2016,,0.915,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,PRT,Portugal,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2021,,1.22,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,ESP,Spain,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2019,,0.143,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,ESP,Spain,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2018,,0.145,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,ESP,Spain,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2017,,0.125,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,ESP,Spain,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2016,,0.123,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,ESP,Spain,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2015,,0.127,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,ESP,Spain,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2014,,0.113,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,ESP,Spain,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2013,,0.112,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,ESP,Spain,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2012,,0.134,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,ESP,Spain,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2011,,0.177,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,ESP,Spain,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2010,,0.234,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,ESP,Spain,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2009,,0.262,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,ESP,Spain,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2022,,0.216,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,ESP,Spain,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2021,,0.196,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,ESP,Spain,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2020,,0.237,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,SVN,Slovenia,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2010,,0.314,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,SVN,Slovenia,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2009,,0.622,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,SVN,Slovenia,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2022,,0.537,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,SVN,Slovenia,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2021,,0.52,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,SVN,Slovenia,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2020,,0.488,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,SVN,Slovenia,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2019,,0.391,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA_HK(1.0),Gross fixed capital formation in the healthcare system,I,SVN,Slovenia,A,Annual,CAPITAL_FORM,Gross fixed capital formation,PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not application,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_T,Total,_Z,Not applicable,2017,,0.414,,,,,,,,,,,,0,Units,1,One
